අසම්පජානො	6
ඔක්කමති	4
ඨාති	4
මාතුකුච්ඡිස්මා	4
ගබ්භාවක්කන්ති	4
සඞ්ගහවත්ථූනි	3
පෙය්යවජ්ජං	3
අස්සුතවාදිතා	2
තමොතමපරායනො	2
තමොජොතිපරායනො	2
ජොතිතමපරායනො	2
ජොතිජොතිපරායනො	2
සමණමචලො	4
සමණපදුමො	2
සමණපුණ්ඩරීකො	2
සමණසුඛුමාලො	6
පඤ්චක්ඛන්ධා	2
රූපක්ඛන්ධො	1
වෙදනාක්ඛන්ධො	13
සඤ්ඤාක්ඛන්ධො	13
සඞ්ඛාරක්ඛන්ධො	10
විඤ්ඤාණක්ඛන්ධො	19
පඤ්චුපාදානක්ඛන්ධා	13
රූපුපාදානක්ඛන්ධො	7
වෙදනුපාදානක්ඛන්ධො	2
සඤ්ඤුපාදානක්ඛන්ධො	2
සංඛාරුපාදානක්ඛන්ධො	1
විඤ්ඤාණුපාදානක්ඛන්ධො	10
ගතියො	3
නිරයො	9
තිරච්ඡානයොනි	10
පෙත්තිවිසයො	6
මච්ඡරියානි	4
ආවාසමච්ඡරියං	7
කුලමච්ඡරියං	7
ලාභමච්ඡරියං	7
වණ්ණමච්ඡරියං	7
ධම්මමච්ඡරියං	3
නීවරණානි	4
කාමච්ඡන්දනීවරණං	3
බ්යාපාදනීවරණං	2
ථිනමිද්ධනීවරණං	1
උද්ධච්චකුක්කුච්චනීවරණං	3
විචිකිච්ඡානීවරණං	3
පඤ්චොරම්භාගියානි	6
කාමච්ඡන්දො	6
පඤ්චුද්ධම්භාගියානි	5
රූපරාගො	3
අරූපරාගො	3
මානො	8
උද්ධච්චං	7
මිච්ඡාචාරා	13
සුරාමෙරයමජ්ජපමාදට්ඨානා	9
නිගච්ඡති	16
සුද්ධාවාසා	1
අවිහා	1
අතප්පා	1
සුදස්සා	1
සුදස්සී	1
අනාගාමිනො	1
අන්තරාපරිනිබ්බායී	5
උපහච්චපරිනිබ්බායී	3
අසංඛාරපරිනිබ්බායී	2
සසංඛාරපරිනිබ්බායී	2
උද්ධංසොතො	3
අකනිට්ඨගාමී	4
අවිගතරාගො	2
උදරාවභෙදකං	1
සෙය්යසුඛං	1
පස්සසුඛං	1
මිද්ධසුඛං	1
චක්ඛුන්ද්රියං	4
සොතින්ද්රියං	4
ඝානින්ද්රියං	4
ජිව්හින්ද්රියං	4
කායින්ද්රියං	4
සුඛින්ද්රියං	2
දුක්ඛින්ද්රියං	2
සොමනස්සින්ද්රියං	7
දොමනස්සින්ද්රියං	2
උපෙක්ඛින්ද්රියං	4
සද්ධින්ද්රියං	14
විරියින්ද්රියං	10
සතින්ද්රියං	18
සමාධින්ද්රියං	22
පඤ්ඤින්ද්රියං	9
විමුත්තිපරිපාචනීයා	2
අනිච්චසඤ්ඤා	25
අනිච්චෙ	11
දුක්ඛසඤ්ඤා	8
අනත්තසඤ්ඤා	16
පහානසඤ්ඤා	9
විරාගසඤ්ඤා	10
පො	1
අජ්ඣත්තිකානි	2
චක්ඛායතනං	3
සොතායතනං	3
ඝානායතනං	3
ජිව්හායතනං	3
කායායතනං	3
මනායතනං	20
බාහිරානි	1
රූපායතනං	1
සද්දායතනං	1
ගන්ධායතනං	1
රසායතනං	1
ඵොට්ඨබ්බායතනං	1
ධම්මායතනං	7
විඤ්ඤාණකායා	3
චක්ඛුවිඤ්ඤාණං	4
සොතවිඤ්ඤාණං	2
ඝානවිඤ්ඤාණං	2
ජිව්හාවිඤ්ඤාණං	2
කායවිඤ්ඤාණං	2
මනොවිඤ්ඤාණං	4
ඵස්සකායා	1
චක්ඛුසම්ඵස්සො	2
සොතසම්ඵස්සො	1
ඝානසම්ඵස්සො	1
ජිව්හාසම්ඵස්සො	1
කායසම්ඵස්සො	1
මනොසම්ඵස්සො	4
වෙදනාකායා	1
චක්ඛුසම්ඵස්සජා	1
සොතසම්ඵස්සජා	1
ඝානසම්ඵස්සජා	1
ජිව්හාසම්ඵස්සජා	1
කායසම්ඵස්සජා	1
මනොසම්ඵස්සජා	1
සඤ්ඤාකායා	1
රූපසඤ්ඤා	4
සද්දසඤ්ඤා	3
ගන්ධසඤ්ඤා	3
රසසඤ්ඤා	3
ඵොට්ඨබ්බසඤ්ඤා	3
ධම්මසඤ්ඤා	3
සඤ්චෙතනාකායා	1
රූපසඤ්චෙතනා	1
සද්දසඤ්චෙතනා	1
ගන්ධසඤ්චෙතනා	1
රසසඤ්චෙතනා	1
ඵොට්ඨබ්බසඤ්චෙතනා	1
ධම්මසඤ්චෙතනා	1
තණ්හාකායා	3
සද්දතණ්හා	3
ගන්ධතණ්හා	3
රසතණ්හා	3
ඵොට්ඨබ්බතණ්හා	3
ධම්මතණ්හා	3
දොමනස්සූපවිචාරා	1
දොමනස්සට්ඨානියං	2
උපවිචරති	4
උපෙක්ඛූපවිචාරා	1
උපෙක්ඛාට්ඨානියං	2
ආකාසධාතු	1
විඤ්ඤාණධාතු	4
සවනානුත්තරියං	2
ලාභානුත්තරියං	8
සික්ඛානුත්තරියං	6
පාරිචරියානුත්තරියං	5
අනුස්සතානුත්තරියං	4
අනුස්සතිට්ඨානානි	3
බුද්ධානුස්සති	3
ධම්මානුස්සති	3
සඞ්ඝානුස්සති	3
සීලානුස්සති	3
චාගානුස්සති	3
දෙවතානුස්සති	3
නිබ්බෙධභාගියා	1
නිරොධසඤ්ඤා	7
අරියධනානි	2
සද්ධාධනං	8
සීලධනං	10
හිරිධනං	6
ඔත්තප්පධනං	5
සුතධනං	7
චාගධනං	7
පඤ්ඤාධනං	9
සම්බොජ්ඣඞ්ගා	1
සතිසම්බොජ්ඣඞ්ගො	3
ධම්මවිචයසම්බොජ්ඣඞ්ගො	1
විරියසම්බොජ්ඣඞ්ගො	3
පීතිසම්බොජ්ඣඞ්ගො	1
පස්සද්ධිසම්බොජ්ඣඞ්ගො	1
සමාධිසම්බොජ්ඣඞ්ගො	1
උපෙක්ඛාසම්බොජ්ඣඞ්ගො	2
උපට්ඨිතස්සති	1
සප්පුරිසධම්මා	1
ධම්මඤ්ඤූ	7
අත්ථඤ්ඤූ	6
අත්තඤ්ඤූ	2
මත්තඤ්ඤූ	11
පරිසඤ්ඤූ	6
පුග්ගලඤ්ඤූ	1
අසුභසඤ්ඤා	12
ආදීනවසඤ්ඤා	6
සද්ධාබලං	24
හිරිබලං	13
ඔත්තප්පබලං	12
සන්තාවුසො	22
චතුත්ථි	1
අත්ථගමා	3
ආකාසානඤ්චායතනූපගා	4
ඡට්ඨී	1
සත්තමී	2
දක්ඛිණෙය්යො	18
උභතොභාගවිමුත්තො	6
පඤ්ඤාවිමුත්තො	8
කායසක්ඛි	8
දිට්ඨිප්පත්තො	2
සද්ධාවිමුත්තො	4
ධම්මානුසාරී	4
සද්ධානුසාරී	5
අනුසයා	7
කාමරාගානුසයො	2
පටිඝානුසයො	9
දිට්ඨානුසයො	2
විචිකිච්ඡානුසයො	3
මානානුසයො	2
භවරාගානුසයො	2
අවිජ්ජානුසයො	8
අනුනයසංයොජනං	1
පටිඝසංයොජනං	1
දිට්ඨිසංයොජනං	1
විචිකිච්ඡාසංයොජනං	1
මානසංයොජනං	1
භවරාගසංයොජනං	1
අවිජ්ජාසංයොජනං	1
මිච්ඡාසංකප්පො	1
මිච්ඡාවාචා	7
මිච්ඡාකම්මන්තො	6
මිච්ඡාආජීවො	6
මිච්ඡාවායාමො	3
මිච්ඡාසති	2
මිච්ඡාසමාධි	5
සම්මාසංකප්පො	3
අලාභො	6
අයසො	6
නින්දා	6
පසංසා	6
සඤ්ඤාවෙදයිත	2
සත්තාවාසා	5
නානත්ත	2
සත්තාවාසො	20
අසඤ්ඤිනො	2
අප්පටිසංවෙදිනො	2
අසඤ්ඤසත්තා	2
විඤ්ඤානණන්ති	1
ආකිඤ්චාඤ්ඤායතනූපගා	1
නෙවසඤ්ඤානාසඤ්ඤායතනූපගා	4
අනුපුබ්බවිහාරා	2
කල්යාණමිත්තො	12
කල්යාණසහායො	9
කල්යාණසම්පවඞ්කෙ	1
යම්පාවුසො	37
කල්යාණසම්පවඞ්කො	9
නාථකරණො	4
අකුසලකම්මපථා	1
කාමෙසුමිච්ඡාචාරො	1
එකාරක්ඛො	4
සතාරක්ඛෙන	2
සඞ්ගීතිපරියායං	1
අභාසීති	3
සමනුඤ්ඤො	47
දසුත්තරසුත්තං	2
ගග්ගරාය	1
පඤ්චමත්තෙහි	1
දසුත්තරං	1
නිබ්බානපත්තියාදුක්ඛස්සන්තකිරියාය	1
සබ්බගන්ථප්පමොචනං	3
බහුකාරො	16
අප්පමාදො	19
භාවෙතබ්බො	12
කායගතාසති	27
සාතසහගතා	2
පරිඤ්ඤෙය්යො	5
සාසවො	3
උපාදානියො	1
පහාතබ්බො	38
අස්මිමානො	3
හානභාගියො	3
අයොනිසො	11
විසෙසභාගියො	3
දුප්පටිවිජ්ඣො	2
ආනන්තරිකො	1
චෙතොසමාධි	1
උප්පාදෙතබ්බො	6
අකුප්පං	9
අභිඤ්ඤෙය්යො	2
ආහාරට්ඨිතිකා	1
සච්ඡිකාතබ්බො	6
චෙතොවිමුත්ති	14
අවිතථා	10
අභිසම්බුද්ධා	9
බහුකාරා	19
සම්පජඤ්ඤං	9
භාවෙතබ්බා	55
පරිඤ්ඤෙය්යා	19
පහාතබ්බා	37
හානභාගියා	6
විසෙසභාගියා	7
දුප්පටිවිජ්ඣා	6
සංකිලෙසාය	3
විසුද්ධියා	4
උප්පාදෙතබ්බා	10
අභිඤ්ඤෙය්යා	8
ධාතු	14
අසඞ්ඛතා	2
සච්ඡිකාතබ්බා	21
අවිතක්ක	3
අවිචාරො	2
අතීතංසෙ	2
පච්චුප්පන්නං	2
පතිරූපදෙසවාසො	2
සප්පුරිසූපනිස්සයො	1
අත්තසම්මාපණිධි	2
කතපුඤ්ඤතා	2
සමාධායො	1
ඨිතිභාගියො	1
නිබ්බෙධභාගියො	1
පරියෙ	1
චත්තාරීසං	1
පඤ්චඞ්ගිකො	3
පීතිඵරණතා	1
සුඛඵරණතා	1
චෙතොඵරණතා	1
ආලොකඵරණතා	1
පච්චවෙක්ඛණනිමිත්තං	1
විමුත්තිඤාණදස්සනක්ඛන්ධො	1
සවණානුත්තරියං	6
පහාණසඤ්ඤා	1
ඛීණාසවස්ස	13
සම්මප්පඤ්ඤාය	24
සුදිට්ඨා	2
ආසවාති	10
භාවිතා	68
සුභාවිතා	3
භාවිතානි	2
සුභාවිතානි	1
පෙත්තිවිසයං	2
අක්ඛණො	3
අසමයො	8
බ්රහ්මචරියවාසාය	3
දීඝායුකං	1
දෙවනිකායං	5
මහාපුරිසවිතක්කා	1
අප්පිච්ඡස්සායං	1
මහිච්ඡස්ස	1
සන්තුට්ඨස්සායං	1
අසන්තුට්ඨස්ස	1
පවිවිත්තස්සායං	1
සඞ්ගණිකාරාමස්ස	1
ආරද්ධවිරියස්සායං	1
කුසීතස්ස	2
උපට්ඨිතසතිස්සායං	1
සමාහිතස්සායං	1
අසමාහිතස්ස	8
පඤ්ඤවතො	3
දුප්පඤ්ඤස්ස	3
නිප්පපඤ්චස්සායං	1
පපඤ්චාරාමස්ස	3
නිප්පපඤ්චරතිනොඅයං	1
පපඤ්චරතිනොති	2
නවුතී	1
සුවචො	5
සොවචස්සකරණෙහි	2
ඛමො	42
පදක්ඛිණග්ගාහී	3
සත	1
අභිසම්බුද්ධාති	1
ඉදමවොචායස්මා	9
පාථිකවග්ගො	1
මජ්ඣිමනිකායො	2
මූලපණ්ණාසකො	1
මූලපරියායවග්ගො	2
මූලපරියායසුත්තං	2
සබ්බධම්මමූලපරියායං	1
සුතතො	3
සඤ්ජානාති	2
සඤ්ඤත්වා	2
සුතස්මිං	1
අභිනන්දති	3
අපරිඤ්ඤාතං	3
තස්සාති	2
මුතතො	3
මුතස්මිං	1
අස්සුතවන්තපුථුජ්ජනහ	1
වසෙනි	1
පඨමකභූමි	1
පරිච්ඡෙදි	8
සෙඛහ	1
විවට්ටවසෙනි	1
දුතියකභූමි	1
ඛීණාසවහ	4
පඨමකනයෙ	2
තතියනයභූමි	1
දුතියකනයෙ	2
චතරවනක	1
තතියකනයෙ	1
පඤ්චවනක	1
චතුත්ථකනයෙ	1
ඡවනක	1
සත්ථාරහ	2
සත්තවනක	1
අට්ඨවානකභූමි	1
සබ්බාසවසුත්තං	2
අමනසිකරණීයානං	1
මනසිකාරා	2
මනසිකරණීයානං	1
අනුප්පන්නා	2
පවඩ්ඪන්ති	1
ධම්මදායාදසුත්තං	2
අචිරපක්කන්තස්ස	6
පවිවිත්තස්ස	3
විහරතො	30
විවෙකං	1
නානුසික්ඛන්ති	1
විවෙකමනුසික්ඛන්ති	1
භයභෙරවසුත්තං	2
දුරභිසම්භවානි	1
දුරභිරමං	1
එකත්තෙ	1
වනානි	1
සමාධිං	9
අලභමානස්ස	1
භික්ඛුනොති	2
සොළසපරියායං	1
අනඞ්ගණසුත්තං	2
අඞ්ගණං	1
අඞ්ගණන්ති	4
අධිවචනං	18
පාපකානං	10
අකුසලානං	15
ඉච්ඡාවචරානං	2
උපමා	9
පටිභාතීති	3
මොග්ගල්ලානාති	2
මහානාගා	4
සමනුමොදිංසූති	2
ආකඞ්ඛෙය්යසුත්තං	2
සම්පන්නසීලා	1
සම්පන්නපාතිමොක්ඛා	1
පාතිමොක්ඛසංවරසංවුතා	1
ආචාරගොචරසම්පන්නා	1
අණුමත්තෙසු	4
වජ්ජෙසු	4
භයදස්සාවී	4
සික්ඛථ	1
අරතිරතිසහො	1
අරති	11
සහෙය්ය	3
අරතිං	7
සීලෙස්වෙවස්ස	5
පරිපූරකාරී	8
බ්රූහෙතා	5
සුඤ්ඤාගාරානං	5
අතික්කම්ම	4
ආරුප්පා	2
ඵස්සිත්වා	1
වත්ථූපමසුත්තං	2
සුන්දරිකභාරද්වාජං	1
බාහුකං	1
අධිකක්කඤ්ච	1
ගයං	2
සුන්දරිකාමපී	1
සරස්සතිං	1
පයාගඤ්ච	1
බාහුමතිං	1
නදිං	3
නිච්චම්පි	1
පක්ඛන්නො	1
සුජ්ඣති	3
සුන්දරිකා	1
පයාගො	1
බාහුකා	1
වෙරිං	1
කතකිබ්බිසං	1
නරං	11
සොධයෙ	1
පාපකම්මිනං	1
ඵග්ගු	1
සුද්ධස්සුපොසථො	1
සුචිකම්මස්ස	1
සම්පජ්ජතෙ	4
වතං	3
ඉධෙ	1
සිනාහි	1
සබ්බභූතෙසු	4
ඛෙමතං	2
භණසි	1
හිංසසි	1
නාදියසි	1
සද්දහානො	3
උදපානොපි	1
ගයාති	1
සල්ලෙඛසුත්තං	2
සල්ලෙඛපරියායො	1
සල්ලෙඛො	46
විහිංසකා	1
අවිහිංසකා	1
භවිස්සාමාති	45
පාණාතිපාතී	17
පටිවිරතා	38
අදින්නාදායී	12
අබ්රහ්මචාරී	5
මුසාවාදී	13
පිසුණවාචා	1
ඵරුසාවාචා	11
සම්ඵප්පලාපී	7
අභිජ්ඣාලූ	5
අනභිජ්ඣාලූ	4
බ්යාපන්නචිත්තා	2
අබ්යාපන්නචිත්තා	1
මිච්ඡාදිට්ඨී	2
මිච්ඡාසඞ්කප්පා	3
සම්මාසඞ්කප්පා	2
මිච්ඡාකම්මන්තා	3
සම්මාකම්මන්තා	1
මිච්ඡාආජීවා	2
සම්මාආජීවා	1
මිච්ඡාවායාමා	2
සම්මාවායාමා	2
මිච්ඡාසතී	2
සම්මාසතී	3
සම්මාසමාධී	3
මිච්ඡාඤාණී	4
සම්මාඤාණී	4
මිච්ඡාවිමුත්තී	4
සම්මාවිමුත්තී	4
ථීනමිද්ධපරියුට්ඨිතා	1
විගතථීනමිද්ධා	1
උද්ධතා	2
අනුද්ධතා	1
වෙචිකිච්ඡී	1
තිණ්ණවිචිකිච්ඡා	1
අක්කොධනා	2
මක්ඛී	7
අමක්ඛී	5
පළාසී	3
අපළාසී	3
ඉස්සුකී	7
අනිස්සුකී	5
අසඨා	1
මායාවී	5
අමායාවී	7
ථද්ධා	2
අත්ථද්ධා	2
අතිමානී	3
අනතිමානී	3
දුබ්බචා	2
සුබ්බවා	1
කල්යාණමිත්තා	1
අහිරිකා	1
හිරිමනා	3
අනොත්තාපී	6
අප්පස්සුතා	1
කුසීතා	1
ආරද්ධවිරියා	1
උපට්ඨිතස්සතී	1
පඤ්ඤාසම්පන්නා	1
සන්දිට්ඨිපරාමාසී	3
ආධානගාහී	3
දුප්පටිනිස්සග්ගී	3
අසන්දිට්ඨිපරාමාසී	3
අනාධානගාහී	3
සුප්පටිනිස්සග්ගී	3
චිත්තුප්පාදපරියායො	1
චිත්තුප්පාදම්පි	2
බහුකාරං	14
අනුවිධීයනාසු	1
පරික්කමනපරියායො	1
විසමො	2
තස්සාස්ස	2
පරික්කමනාය	2
තිත්ථං	3
උපරිභාවපරියායො	1
අධොභාවං	1
ගමනීයා	1
උපරිභාවං	1
ගමනියා	1
පරිනිබ්බානපරියායො	1
චතුත්තාරීස	1
සන්ධයො	1
සුත්තන්තො	1
සාගරූපමො	1
සම්මාදිට්ඨිසුත්තං	2
කුසලමූලන්ති	1
කතමඤ්චාවුසො	3
වුච්චතාවුසො	18
කම්මපථවාරො	1
ආහාරසමුදයො	1
ආහාරනිරොධො	1
ආහාරනිරොධගාමිනී	1
පටිපදාති	12
ආහාරවාරො	1
චාවුසො	23
තත්රතත්රාභිනන්දිනී	6
ජරාමරණවාරො	1
උපාදානවාරො	1
වෙදනාවාරො	1
ඵස්සවාරො	1
සාධාවුසොති	2
ආපුච්ඡුං	1
අඤ්ඤොපි	8
සද්ධම්මන්ති	1
සළායතනවාරො	1
නාමරූපවාරො	1
විඤ්ඤාණවාරො	1
සඞ්ඛාරවාරො	1
අවිජ්ජාවාරො	1
භාණකථෙරානං	1
ජරාමරණං	15
සළායතනං	9
ඡපදෙ	1
පනාවුසොවදානකෙ	3
අවිජ්ජාතො	1
චතුක්කමො	1
චත්තාරිපදෙ	1
සඞ්ඛාරො	2
ආසවපඤ්චමො	1
පඤ්චපදෙ	1
කතමන්ති	1
ඡබ්බිධං	1
සබ්බසඞ්ඛානං	1
පඤ්චදස	2
පදානි	2
සතිපට්ඨානසුත්තං	2
උද්දෙසවාරො	1
කායානුපස්සනාසතිපට්ඨානං	1
පටිකකූලමනසිකාරපබ්බං	1
නවසීවථිකාපබ්බං	1
සතිපට්ඨානං	2
වෙදනානුපස්සනාසතිපට්ඨානං	1
චිත්තානුපස්සනාසතිපට්ඨානං	1
ධම්මානුපස්සනාසතිපට්ඨානං	1
පඤ්චසුපාදානක්ඛන්ධෙසු	2
සතිසම්බොජ්ඣඞ්ගං	4
සතිසම්බොජ්ඣඞ්ගොති	2
අනුප්පන්නස්ස	1
සතිසම්බොජ්ඣඞ්ගස්ස	2
උප්පන්නස්ස	5
භාවනාපාරිපූරී	1
සච්චපබ්බං	1
තස්සවග්ගස්ස	1
අජරං	1
අමරං	2
අමතාධිගමං	1
ඵලමග්ගනිදස්සන	1
දුක්ඛනුදං	1
සහිතත්ථමහාරහභස්සකරබ්භුතපීතිකරං	1
ථවතො	1
තළකාව	1
සුපූරිතඝම්මපථෙ	1
තිවිධග්ගිපලෙපිතනිබ්බපනා	1
භවබ්යාධිපනොදනඔසධියො	1
ධුව	1
මජ්ඣිමසුත්තවරට්ඨපිතා	1
මධවිච	1
මන්දරසා	1
අමරානං	1
ඛිඩ්ඩරතීජනනං	1
සමරූනං	1
සුතවෙය්යකරට්ඨපිතාසුං	1
සක්යසුතානමභීරමණත්ථා	1
පඤ්ඤසත්යාදි	1
වෙය්යකරාන	1
තෙසමහං	1
අනුපුබ්බ	5
බ්රවීමි	1
එකමනා	1
නිසාමෙථ	3
මුදග්ගා	1
පභවාසදායදපුබ්බගමො	1
අගතීගතිඅඞ්ගණසබ්හයකො	1
පියගාරවපණ්ඩරසල්ලිඛනො	1
තථදිට්ඨි	1
සතී	2
චූළසීහනාදසුත්තං	2
නිට්ඨා	11
සරාගස්ස	1
වීතරාගස්සාති	1
ව්යාකරමානා	3
අඤ්ඤතිත්ථියා	12
ව්යාකරෙය්යුං	3
වීතරාගස්සාවුසො	1
සරාගස්සාති	1
සමොහස්ස	1
වීතමොහස්සාති	1
වීතමොහස්සාවුසො	1
සමොහස්සාති	1
විද්දසුනො	2
අවිද්දසුනොති	2
මහාසීහනාදසුත්තං	2
තථාගතබලානි	9
බලෙහි	14
ආසභං	11
නදති	11
බ්රහ්මචක්කං	12
පවත්තෙති	8
වෙසාරජ්ජානි	2
වෙසාරජ්ජෙහි	2
ආතාපනපරිතාපනානුයොගමනුයුත්තො	2
විහරාමි	13
සොතත්තො	1
සොසීනො	1
භිංසනකෙ	1
චග්ගිමාසීනො	1
පසුතො	1
මුනීති	8
නාගසමාලො	1
මහාදුක්ඛක්ඛන්ධසුත්තං	2
නිස්සරණං	18
ඡන්දරාගවිනයො	3
ඡන්දරාගප්පහානං	3
රූපානං	14
විපරිණාමධම්මා	3
චූළදුක්ඛක්ඛන්ධසුත්තං	2
පටිපුච්ඡිතබ්බො	2
සුඛවිහාරිතරො	1
අනුමානසුත්තං	2
දොවචස්සකරණා	2
දොවචස්සකරණො	15
අත්තුක්කංසකො	2
පරවම්භී	2
කොධාභිභූතො	5
කොධහෙතු	8
අභිසඞ්ගී	4
කොධසාමන්තා	6
නිච්ඡාරෙතා	4
චුදිතො	15
චොදකං	8
පටිප්ඵරති	4
චොදිතො	1
පච්චාරොපෙති	4
අපදානෙ	4
සම්පායති	4
සඨො	6
ථද්ධො	2
වුච්චන්තාවුසො	2
සොවචස්සකරණා	2
සොවචස්සකරණො	15
අනත්තුක්කංසකො	2
අපරවම්භී	2
අසඨො	6
චෙතොඛිලසුත්තං	2
චෙතොඛිලා	9
අප්පහීනා	6
විනිබන්ධා	13
අසමුච්ඡින්නා	4
වතිමස්මිං	4
ආපජ්ජිස්සතීති	28
කතමස්ස	6
පහීනා	9
සුසමුච්ඡින්නා	4
ඉමාස්ස	1
වනපත්ථසුත්තං	2
වනපත්ථපරියායං	1
මනසිකරොථ	17
මධුපිණ්ඩිකසුත්තං	2
කිංවාදී	2
කිමක්ඛායීති	1
ද්වෙධාවිතක්කසුත්තං	2
විතක්කසණ්ඨානසුත්තං	2
අධිචිත්තමනුයුත්තෙන	1
මනසිකාතබ්බානි	1
සීහනාදවග්ගො	2
වග්ගස්ස	2
චූළමහාමිගපොපමනාදා	1
දුක්ඛ	14
සහත්තනුමානා	1
ඛීලපථා	1
මධුද්වෙධවිතක්කා	1
පඤ්චනිමිත්තකථෙස	1
ඔපම්මවග්ගො	2
කකචූපමසුත්තං	2
තදාරම්මණඤ්ච	1
සබ්බාවන්තං	1
පඨවිසමෙන	1
මහග්ගතෙන	1
අප්පමාණෙන	1
අබ්යාපජ්ඣෙන	4
ඵරිත්වා	9
විහරිස්සාමාති	3
සික්ඛිතබ්බං	30
අලගද්දූපමසුත්තං	2
ව්යා	2
සුතවා	27
දස්සාවී	2
අරියධම්මස්ස	1
අරියධම්මෙ	5
සුවිනීතො	2
සප්පුරිසානං	1
සප්පුරිසධම්මස්ස	1
සප්පුරිසධම්මෙ	1
පරිතස්සනාති	1
පජහථ	11
වම්මිකසුත්තං	2
වම්මිකොති	1
ඉමස්සෙතං	1
චාතුම්මහාභූතිකස්ස	1
මාතාපෙත්තිකසම්භවස්ස	1
ඔදනකුම්මාසූපචයස්ස	1
අනිච්චුච්ඡාදනපරිමද්දනභෙදනවිද්ධංසනධම්මස්ස	1
අනුවිතක්කෙති	1
අනුවිචාරෙති	1
ධූපායනා	1
අනුවිතක්කෙත්වා	1
අනුවිචාරෙත්වා	1
පයොජෙති	3
පජ්ජලනා	1
තථාගතස්සෙතං	3
සුමෙධොති	2
සෙඛස්සෙතං	1
සත්ථන්ති	1
අරියායෙතං	1
අභික්ඛණන්ති	1
විරියාරම්භස්සෙතං	1
ලඞ්ගීති	1
අවිජ්ජායෙතං	1
උක්ඛිප	4
ලඞ්ගිං	1
පජහ	4
අවිජ්ජං	2
අභික්ඛණ	4
ආදායාති	4
අයමෙතස්ස	5
උද්ධුමායිකාති	1
කොධූපායාසස්සෙතං	1
උද්ධුමායිකං	1
කොධූපායාසං	1
ද්විධාපථොති	1
විචිකිච්ඡායෙතං	1
ද්විධාපථං	1
විචිකිච්ඡං	7
මංසපෙසීති	1
නන්දිරාගස්සෙතං	1
නන්දිරාගං	1
ඛීණාසවස්සෙතං	1
ඝට්ටෙසි	1
නාගස්සාති	1
කුමාරකස්සපො	1
රථවිනීතසුත්තං	2
නිවාපසුත්තං	2
අමුං	2
නිවාපං	2
නිවුත්තං	1
මාරස්ස	11
අමූනි	1
ලොකාමිසානි	1
මදං	1
තතියාපි	1
පරිමුච්චිංසු	1
ඉද්ධානුභාවා	1
මිගජාතා	1
තථූපමෙ	1
අරියපරියෙසනසුත්තං	2
පුබ්බකොට්ඨකො	4
පරිසිඤ්චිතුං	2
පුබ්බකොට්ඨකෙ	2
පරිසිඤ්චිත්වා	2
එකචීවරො	2
අට්ඨාසි	3
පුබ්බාපයමානො	2
අරියා	14
අනරියා	3
ආජානිස්සතීති	1
තණ්හක්ඛයෙ	2
සීතිභූතොස්මි	1
මාදිසා	1
හුවෙය්යපාවුසොති	1
චූළහත්ථිපදොපමසුත්තං	2
ජාණුස්සොණි	11
පිලොතිකං	2
වච්ඡායනො	4
දිවස්සාති	3
ආගච්ඡාමි	3
සන්තිකාති	3
පඤ්ඤාවෙය්යත්තියං	7
මඤ්ඤෙති	4
නූනස්ස	2
තාදිසොව	2
ජානෙය්යාති	2
උළාරාය	3
පසංසාය	3
පසංසතීති	3
පසංසිස්සාමි	2
පසත්ථපසත්ථොව	1
කම්පන	2
අභිප්පසන්නොති	2
අථාහං	1
නිට්ඨමගමං	1
සුපටිපන්නො	2
සාවකසඞ්ඝොති	1
මහාහත්ථිපදොපමසුත්තං	2
මහාසාරොපමසුත්තං	2
චූළසාරොපමසුත්තං	2
ඤාණදස්සනෙන	5
පණීතතරො	33
මොලියඵග්ගුනරිට්ඨ	1
නාමො	7
කථිපුණ්ණනිවාපා	1
කණෙරු	1
මහාගජනාමා	1
සාරුපමො	1
පිඞ්ගලකොච්ඡො	1
වරො	2
අසමොයං	1
චාරුතරො	1
වරවග්ගොති	1
මහායමකවග්ගො	2
චූළගොසිඞ්ගසුත්තං	2
පිණ්ඩකෙ	1
යථාකථම්පන	1
අප්පමත්තානං	2
ආතාපීනං	2
පහිතත්තානං	2
අලමරියඤාණදස්සනවිසෙසො	3
අධිගතො	8
ඵාසුවිහාරොති	3
සමතික්කමාය	2
අත්ථඤ්ඤො	2
ඵාසුවිහාරා	4
ඵාසුවිහාරො	1
ආයස්මන්තඤ්ච	3
නන්දියං	2
කිම්බිලං	1
අනුසංසාවෙත්වා	1
පටිනිවත්තිත්වා	1
අනුරුද්ධස්ස	2
එවමාරොචිම්හ	1
ඉමාසඤ්ච	2
විහාරසමාපත්තීනං	2
ලාභිනොති	1
පකාසෙසීති	1
දීඝ	10
යස්මාපි	5
කුලපරිවට්ටා	1
කුලපරිවට්ටො	1
කුලපුත්තෙ	11
පසන්නචිත්තො	6
අනුස්සරෙය්ය	6
තස්සපස්ස	5
කුලපරිවට්ටස්ස	1
තඤ්චෙපි	1
පසන්නචිත්තං	1
නගරස්ස	1
ජනපදො	2
අනුස්සරෙය්යුං	4
සබ්බෙසානම්පස්ස	4
ඛත්තියානං	1
වෙස්සා	2
වෙස්සානං	1
සුද්දා	2
සුද්දානං	1
යාවඤ්චෙතෙ	1
පටිපන්නා	3
ලොකානුකම්පකාය	1
පරජනො	1
මහාගොසිඞ්ගසුත්තං	2
මහාකස්සපො	3
අනුරුද්ධොව	1
බ්යාකරමානො	4
